date,time,sender,message,source_file,trans
,PM 2:43,선우,행쇼 행쇼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0056.xml,祝你幸福 祝你幸福
,PM 2:47,선우,저메추 엽기닭볶음탕 초보맛이요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0056.xml,晚餐推薦：엽기辣燉雞湯初級辣
,AM 11:37,선우,인스타 아직 올리는 날짜 아녔대,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0057.xml,Instagram 還不到可以發的日期
,AM 11:37,선우,..,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0057.xml,..
,AM 11:38,선우,아직 못본 걸로 치자~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0057.xml,就當作還沒看過吧～！
,AM 11:29,선우,하이🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0058.xml,嗨🫶
,AM 11:30,선우,실종신고 할 뻔 했다니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0058.xml,差點要報失蹤人口了是吧
,AM 11:30,선우,인정해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0058.xml,我承認
,AM 11:30,선우,ㅋㅋㅋㅋㅋㅋ ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0058.xml,ㅋㅋㅋㅋㅋㅋ ㅠ
,AM 11:30,선우,삐져또?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0058.xml,鬧脾氣了嗎？
,AM 11:30,선우,히히 내가 풀어줄게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0059.xml,嘿嘿，我來哄你
,AM 11:31,선우,와다다ㅏ다 나올 것들 찍고 준비하고 있지요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0059.xml,正在拍攝、準備一堆會哇啦啦出來的東西呢
,AM 11:33,선우,낼 아돌라는 미안해 ㅜㅜ 준비할 것들이 내가 너무 많은데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0059.xml,明天的 Idol Radio 對不起ㅜㅜ 我有太多要準備的東西
,AM 11:34,선우,시간이 정말 너무 없어서 어쩔 수가 없어.. ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0059.xml,時間真的太不夠了，沒辦法..ㅠ
,AM 11:34,선우,지금 시간 일분 일초를 다 짜내서 써야해서 내가 외롭지 않게 생존신고 잘 하면서 준비하께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0060.xml,現在每一分每一秒都要擠出來用，我會好好報平安，不讓你孤單地準備的
,AM 11:35,선우,더빋ㅎ 마니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0060.xml,THE B 也很
,AM 11:35,선우,바쁘구 힘들지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0060.xml,忙、很累吧
,AM 11:35,선우,아마 나보다 훨씬 더 힘들텐데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0060.xml,大概比我還要辛苦多了
,AM 11:35,선우,사랑 많이 줘서 고마워 ㅠㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0061.xml,謝謝你們給我很多愛ㅠㅠ
,AM 11:35,선우,나도 더비한테 계속 배울게 ㅜㅡㅜ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0061.xml,我也會繼續向 THE B 學習ㅜㅡㅜ
,AM 11:41,선우,인스타 미리보기,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0061.xml,Instagram 預覽
,AM 11:41,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0062.xml,
,AM 11:42,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0063.xml,
,AM 11:42,선우,인스타 미리보기,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0063.xml,Instagram 預覽
,AM 11:52,선우,인스타 율리소 오께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0063.xml,我發完 Instagram 再回來
,PM 12:03,선우,멤버들이 너무 예뻐보여서 내 사진은 나중에 올리려고 멤버들 사진 올렸어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0064.xml,因為成員們看起來太漂亮了，我的照片想晚點再發，所以先發了成員們的照片
,PM 12:03,선우,자켓이랑 븨씌알 사진은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0064.xml,專輯封面照跟 VCR 照
,PM 12:03,선우,여기다가 보내줄래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0064.xml,我想傳到這裡給你
,PM 12:29,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0064.xml,
,PM 12:29,선우,멘트찍기 전 뉴형의 대기방법,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0069.xml,拍留言前 New 哥的等待方式
,PM 1:04,선우,나는 일정하러 가보께 울 더비 오늘은 좀 더운데 더위 조심하구 좋은 하루 보내요 진심으로 응원해!💕✨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0069.xml,我要去跑行程了，我們 THE B 今天有點熱，小心中暑，祝你有美好的一天，真心為你加油！💕✨
,PM 11:22,선우,하라메 나와땅,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0069.xml,Highlight Medley 出來啦
,PM 11:22,선우,저 무대에서 날라다니겎슴다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0070.xml,我會在舞台上飛來飛去的
,PM 11:22,선우,예약이욤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0070.xml,預約囉
,PM 11:23,선우,뭐 취향은 갈리겠지만 당연히 난 잘할 자신은 있음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0070.xml,雖然喜好當然會有不同，但我當然有自信能做好
,PM 11:23,선우,기대해조~🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0070.xml,期待一下吧～🫶
,PM 1:03,선우,쪼은오후!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0071.xml,午安！
,PM 1:04,선우,모하고 있어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0071.xml,在幹嘛
,PM 1:04,선우,밥 잡쉈어?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0071.xml,吃飯了嗎？
,PM 1:05,선우,난 방금 제육 먹음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0071.xml,我剛剛吃了辣炒豬肉
,PM 1:05,선우,나으 소울푸드,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0071.xml,我的靈魂食物
,PM 1:06,선우,두찜에 진한 닭볶음탕 있거든? 그거 순살 매운맛으로 시켜서 먹어봐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0072.xml,두찜 有一個濃郁辣燉雞湯，點無骨辣味吃看看
,PM 1:06,선우,맛있다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0072.xml,很好吃
,PM 1:06,선우,실비도 맛나긴 한데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0072.xml,實비也很好吃
,PM 1:06,선우,닭볶음탕도 맛있더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0072.xml,但辣燉雞湯也很好吃
,PM 1:07,선우,난 닭을 좋아하나뵈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0073.xml,我好像喜歡雞肉
,PM 1:07,선우,근데 치킨은 안 좋아함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0073.xml,但我不喜歡炸雞
,PM 1:07,선우,치킨은 별루 안 땡기더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0073.xml,炸雞不太會想吃
,PM 1:08,선우,사실 안 좋아하진 않는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0073.xml,其實也不是不喜歡
,PM 1:08,선우,시켜먹지 않아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0073.xml,只是我不會點來吃
,PM 1:08,선우,닭꼬치 닭볶음탕 닭갈비 찜닭은 좋아해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0074.xml,雞肉串、辣燉雞湯、辣炒雞排、燉雞我都喜歡
,PM 1:08,선우,치킨텐더도 즇아하긴 힘,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0074.xml,雞柳也算是喜歡啦
,PM 1:08,선우,근데 치킨은 시러!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0074.xml,但炸雞我不喜歡！
,PM 1:09,선우,치킨텐더는 조아 맥도 것만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0074.xml,雞柳我喜歡，只喜歡麥當勞的
,PM 1:09,선우,요즘 자꾸 일찍 자도 새뱍5시쯤 깬다 왜이러누 ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0074.xml,最近明明早睡，卻老是在凌晨 5 點左右醒來，怎麼回事ㅠ
,PM 1:10,선우,나 어디서든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0075.xml,我以前不管在哪裡
,PM 1:10,선우,머리만 대면 잤는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0075.xml,頭一靠就睡著
,PM 1:10,선우,중간에 자꾸 깨 ;,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0075.xml,現在老是睡到一半醒來；
,PM 1:10,선우,나이가 들었다는 증거라고?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0075.xml,你說這是年紀大了的證據？
,PM 1:10,선우,맞긴 해 ~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0075.xml,也算是啦～！
,PM 1:11,선우,빨리 30대 되었으면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0076.xml,好想快點到 30 多歲
,PM 1:15,선우,10대 20대에는 이게 전부인 것처럼 다 쏟아내도 결국엔 끝날 거고 그 다음 인생도 생각하고 준비해야하는데 그게 참 궁금하고 기대되고 무서움,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0076.xml,十幾歲、二十幾歲時，就算像這是全部一樣把一切都投入進去，最後也會結束，之後的人生也要思考和準備，這件事讓我很好奇、期待，也害怕
,PM 1:17,선우,계속 새로울 시작을 할 텐데 나는 그래서 더비들 항상 응원해  계속 새로운 시작을 본인 인생에서 같이 맞이할 텐데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0076.xml,人生會一直有新的開始，所以我總是為 THE B 加油，我們也會在各自人生裡一起迎接新的開始
,PM 1:17,선우,우린 동반자니까 으쌰으쌰해보쟈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0077.xml,因為我們是同行者，一起加油吧
,PM 1:19,선우,뭔가 살면서 엄청난 힘든 일들이나 큰 이벤트들이 있을 것 같아도 그냥 되돌아보면 하루하루 살아가는게 전부인 것 같음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0077.xml,總覺得人生中好像會有很辛苦的事或大事件，但回頭看，其實每天好好活著好像就是全部
,PM 1:19,선우,30대 40대가 기대되면서도 또 그냥 오늘 하루나 잘 보내야지 싶음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0077.xml,期待 30 代、40 代的同時，又覺得今天也先好好度過吧
,PM 1:20,선우,"지구에서 태어나서 쪼끄만한 사람들이 이리 치이고 저리 치이면서 치열하게
살아가는 게 너무 신기함",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0078.xml,出生在地球上，小小的人們這樣被推來推去、撞來撞去，還拼命活著，真的很神奇
,PM 1:21,선우,태어났으면 열심히 살아가는게 임무고 의무라고 생각하고 열시미 해야지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0078.xml,既然出生了，就把努力活著當成任務和義務，努力去做吧
,PM 1:21,선우,결국엔 다 지나가버리는 순간들인데도 열시미 하는 거 보면 멋있어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0078.xml,明明最後都是會過去的瞬間，但看大家還是努力著，就覺得很帥
,PM 1:22,선우,가지고 있는 고민들이 너무 커다랗고 나를 짓누른다고 생각해도 그건 불필요한 것들이 아니라 삶에 필요한 일부분과 대부분이니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0079.xml,就算覺得自己抱著的煩惱太巨大、壓得自己喘不過氣，那也不是不必要的東西，而是人生需要的一部分、甚至大部分
,PM 1:22,선우,더비도 멈추지말고 힘내💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0079.xml,所以 THE B 也不要停下來，加油💕
,PM 1:26,선우,그래서 내가 하고픈 말은 결국 다 사라지는 것들이니 부질없다고 생각하고 포기하지말고 길게 보면 전부 부질없다 할지라도  열심히 나아가는 게 사람이란 존재를 더 가치있게 만들어주는 거니까 부딪히면서 나아가자고 같이🥰!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0079.xml,所以我想說的是，不要因為覺得最後都會消失、都沒有意義就放棄。就算從長遠看全部都像是徒勞，努力往前走才會讓「人」這個存在變得更有價值，所以一起碰撞著往前走吧🥰！
,PM 1:26,선우,나도 더비도 안 보이는 곳에서 치열하게 고민하고 생각하고 아파하고 절망하고 할 거아냐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0080.xml,我和 THE B 都會在看不見的地方激烈地煩惱、思考、受傷、絕望，不是嗎
,PM 1:27,선우,그런 생각을 하는 것 자체가 살아가는 존재의 의미를 덧붙여준다고 생각해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0080.xml,我覺得能產生那樣的想法本身，就為活著這個存在增添了意義
,PM 1:27,선우,다 포기하면 그런 생각이 들지도 않자나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0080.xml,如果全部都放棄，就連那種想法也不會有了嘛
,PM 1:28,선우,게다가 우린 서로를 위하고 사랑하는 마음을 가진 공통된 사람들이 모인 거니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0081.xml,而且我們是因為有著彼此著想、相愛的心，才聚在一起的一群人
,PM 1:29,선우,그런 마음을 가진 사람들과 이렇게 대화를 주고 받을 수 있는 것조차 멋진 일이야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0081.xml,能和有這種心意的人這樣互相對話，本身就是很了不起的事
,PM 1:29,선우,너가 누군가를 살게하고 움직이게 한다는 걸 꼭 알아야해!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0081.xml,你一定要知道，你讓某個人活下去、讓某個人動起來！
,PM 1:29,선우,남을 움직이게 하는 사람은 자기 자신도 움직이게 할 수 이써,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0081.xml,能讓別人動起來的人，也一定能讓自己動起來
,PM 1:30,선우,남에게 힘을 주는 게 더 어려운 일이니깐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0082.xml,因為給別人力量是更困難的事
,PM 1:30,선우,우리가 만나본 적도 없고 말도 섞은 적 없다 할지라도 마음이 통하니까 모인 거야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0082.xml,就算我們沒見過面，也沒真正交談過，但因為心意相通才聚在一起
,PM 1:31,선우,그래서 참 특별하고 신기행,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0082.xml,所以真的很特別、很神奇
,PM 1:33,선우,뭐 긍정적인 생각을 가지고 어려워도 해나가라! 이건 아니고 나도 부정적인 생각 투성이야 항상 ㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0083.xml,不是說要保持正面想法、就算困難也要撐過去！不是這樣，我也總是滿腦子負面想法ㅋㅋㅋ
,PM 1:33,선우,그냥 부질없다고 생각하지 말쟈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0083.xml,只是不要覺得一切都沒有意義吧
,PM 1:37,선우,내 삶에 정답이 뭘지를 생각하면 항상 깊은 구렁텅이에 빠져버리는 기분이야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0083.xml,每次一想「我人生的正解到底是什麼」，就會有種掉進很深深淵的感覺
,PM 1:40,선우,삶에 정답은 없으니까 더비가 생각하는 대로 맞다고 생각하는 대로 잘 해나가길 바라!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0083.xml,人生沒有正解，所以希望 THE B 按照自己想的、自己覺得對的方向好好走下去！！
,PM 1:40,선우,남과 비교하지말고💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0084.xml,不要和別人比較💕
,PM 1:44,선우,나보다 더비들이 더 힘들 거라고 생각해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0084.xml,我覺得 THE B 們比我更辛苦
,PM 1:45,선우,안 힘들면 다행이구💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0084.xml,如果不辛苦就太好了💕💕
,PM 1:45,선우,일 끝나고 소파에 누워서 에어컨 틀고 티비 보는 게 요즘 젤 큰 행복임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0084.xml,下班後躺在沙發上，開冷氣看電視，是我最近最大的幸福
,PM 1:45,선우,더비는 요즘 므ㅓ가 행복해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0085.xml,THE B 最近什麼事讓你幸福呢
,PM 1:46,선우,행복이 다 소소해서 너무 귀염다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0085.xml,大家的幸福都很小小的，太可愛了
,PM 1:48,선우,그런 소소하지만 큰행복들이 더비 곁에서 멀어지지 않길🙏,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0085.xml,希望那些雖然小小、卻很大的幸福不要離開 THE B 身邊🙏
,PM 1:52,선우,더비 가끔 오는 큰 행복보다 자주 소소하게  행복을 느끼는 게 제일 중요해요!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0085.xml,THE B，比起偶爾到來的大幸福，常常感受到小小的幸福才是最重要的！！
,PM 1:52,선우,입 밖으로 내가 편할 때 기분 좋을 땨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0086.xml,試著在我舒服、心情好的時候
,PM 1:52,선우,아 행복하다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0086.xml,把「啊，好幸福」
,PM 1:52,선우,라고 소리내서 얘기하는 걸 습관화 해봐여,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0086.xml,這句話說出口，養成習慣吧
,PM 1:53,선우,화날 때 짜증날 때는 표출하지만 행복은 눈치를 우리가 잘 못채잖아여,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0086.xml,生氣或煩躁的時候我們會表現出來，但幸福我們常常不太會察覺嘛
,PM 1:53,선우,그러니까 기분 좋을 때 행복하다 라고 우리가 발견해주자구여,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0087.xml,所以心情好的時候，我們就一起發現「我很幸福」吧
,PM 1:54,선우,지금 얘기해봐 입밖으로 행복해..ㅎㅎ 라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0087.xml,現在就說出口看看，說「好幸福..ㅎㅎ」
,PM 1:54,선우,그럼 웃음 나왕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0087.xml,那樣會笑出來喔
,PM 1:54,선우,헤헤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0087.xml,嘿嘿
,PM 1:58,선우,알라뷰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0087.xml,I love you
,PM 2:00,선우,감자많이먹어라 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0088.xml,多吃馬鈴薯吧ㅋ
,PM 9:06,선우,오늘 티저 뜬다!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0088.xml,今天預告要出了！！
,PM 9:06,선우,많관부🥰🥰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0088.xml,請多多關照🥰🥰
,PM 9:06,선우,미리 봤는데 춤 좀 나오더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0088.xml,我先看過了，舞蹈還挺有的
,PM 9:07,선우,뮤비찍고 모니터링 할 때 멋있긴 했어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0089.xml,拍 MV 監看時確實覺得很帥
,PM 9:15,선우,오늘 하루 잘 보냈어?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0089.xml,今天一天過得好嗎？
,PM 7:59,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0090.xml,
,PM 7:59,선우,얘 왤케 꼬질하게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0090.xml,這傢伙怎麼這麼髒兮兮地
,PM 7:59,선우,생겼냐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0090.xml,長這樣啊
,PM 8:55,선우,더비 ㅛㅏ랑해!!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\03\window_0091.xml,THE B 我愛你!!!!!
